Source	Ort	Lage	Typ	Anmerkung	Seit	lat	lon	PLZ	Stadtbezirk	Kreis	Land	BL	Kanton
de.wiki_in_%C3%96sterreich	Amstetten	Naturbad Amstetten, Stadionstr. 6–8	Bücherschrank	Eingerichtet von der Stadt- und ÖGB Bücherei Amstetten		48.11623	14.87513					NÖ	
de.wiki_in_%C3%96sterreich	Amstetten-Hausmening	Stadionstr. 4	Bücherschrank	Eingerichtet von der Stadt- und ÖGB Bücherei Amstetten		48.08269	14.821965					NÖ	
de.wiki_in_%C3%96sterreich	Amstetten, Ortsteil Hausmening	Hofmühlpark	Telefonzelle	Eingerichtet von der Stadt- und ÖGB Bücherei Amstetten		48.083076	14.80401					NÖ	
de.wiki_in_%C3%96sterreich	Amstetten, Ortsteil Mauer	Am Hauptplatz	Telefonzelle	Eingerichtet von der Stadt- und ÖGB Bücherei Amstetten		48.096283	14.799913					NÖ	
de.wiki_in_%C3%96sterreich	Bad Goisern	Am Marktplatz	Telefonzelle		2014	47.64052	13.61701					OÖ	
de.wiki_in_%C3%96sterreich	Bad Goisern	Bundesstraße 112	Schrank	Beim Parkplatz Nähe Kurtis Cafe	2014	47.64673	13.6149					OÖ	
de.wiki_in_%C3%96sterreich	Bad Ischl	Kreuzplatz 7	Telefonzelle			47.71309	13.62131					OÖ	
de.wiki_in_%C3%96sterreich	Bisamberg	im Schlossgarten	Telefonzelle	„Literaturzelle“, initiiert durch die Pfarrbibliothek Bisamberg[11]	2016	48.331528	16.362194					NÖ	
de.wiki_in_%C3%96sterreich	Bregenz	Seeanlagen	Schrank	Voraussichtlich von Januar bis April 2020 wegen Bauarbeiten nicht verfügbar[2]		47.504489	9.743474					V	
de.wiki_in_%C3%96sterreich	Bregenz-Mehrerau	beim Kiosk in Neu Amerika	Schrank	[4]								V	
de.wiki_in_%C3%96sterreich	Bregenz-Vorkloster	Park Mariahilf	Schrank	[3]		47.495023	9.728833					V	
de.wiki_in_%C3%96sterreich	Breitenwang	Max-Kerber-Platz	Telefonzelle		2013	47.48767	10.73179					T	
de.wiki_in_%C3%96sterreich	Bruck an der Mur	Mittergasse 11–15, Volksbankgalerie	Schrank		2013							ST	
de.wiki_in_%C3%96sterreich	Brunn am Gebirge	Wienerstraße 23	Telefonzelle		2017	48.107578	16.286021					NÖ	
de.wiki_in_%C3%96sterreich	Eggenburg	Hauptplatz beim Korabbrunnen	Schrank	Bücherschrank „Buchegg“, installiert im Rahmen des Viertelfestivals[5]	2018	48.643278	15.816265					NÖ	
de.wiki_in_%C3%96sterreich	Eggersdorf bei Graz	P+R Lembach	Büchervitrine	„Höf-Präbacher Tauschbuch“, eingeweiht am 26. Oktober 2011[6]	2011	47.105118	15.613121					ST	
de.wiki_in_%C3%96sterreich	Eisenstadt	EZE, Ruster Str. 82–104	Telefonzelle	„Bücherzelle – BookBox“, erstellt und betreut durch die AK-Bücherei Eisenstadt[7]	2015							B	
de.wiki_in_%C3%96sterreich	Eisenstadt	FH Burgenland Bibliothek Campus 1	Regal	offener Bücherschrank	2017							B	
de.wiki_in_%C3%96sterreich	Graz	im Volksgarten	Schrank	Öffentlicher Bücherschrank Lendpavillon	2013							ST	
de.wiki_in_%C3%96sterreich	Graz	Kernstockgasse 9, bei der Kirche St. Andrä		Offene Bücherbox	2015							ST	
de.wiki_in_%C3%96sterreich	Graz	Pfarre Ragnitz	Telefonzelle	Im Hof der Pfarre Ragnitz, beim Haus der Begegnung	2016							ST	
de.wiki_in_%C3%96sterreich	Graz	Schmiedgasse 26, Sozialamt, im Erdgeschoss und im 2. Stock	Regal	Projekt von „Culture Unlimited“[8]	2016							ST	
de.wiki_in_%C3%96sterreich	Graz, 2. Bezirk	Schillerstraße 16		„LESBAR“, initiiert von Thomas Nussmüller	2014	47.07134	15.452469					ST	
de.wiki_in_%C3%96sterreich	Graz, 3. Bezirk	Hasnerplatz 12		Pädagogische Hochschule Steiermark	2013							ST	
de.wiki_in_%C3%96sterreich	Greifenstein an der Donau	Am alten Hafen 1, Bücherei Eulennest	Telefonzelle	Offener Bücherschrank der Marktgemeinde St. Andrä-Wördern.	2015	48.3452779	16.2377236					NÖ	
de.wiki_in_%C3%96sterreich	Groß-Enzersdorf	Hauptplatz, im Stadtpark	Telefonzelle	„Bücherzelle“, initiiert von Stadtrat Andreas Vanek	2015							NÖ	
de.wiki_in_%C3%96sterreich	Hard	Marktstraße 18, Rathaus	Holzschrank	Holzschrank neben dem Eingang zum Rathaus der Marktgemeinde. Enthält Bücher zum Ausleihen und Zurückstellen, jedoch nicht zum Deponieren anderer als an diesem Ort ausgeliehener Bücher.		47.488791	9.691163					V	
de.wiki_in_%C3%96sterreich	Hausleiten	Friedrich-Wilhelm-Raiffeisenplatz	Telefonzelle	„Das Lesephon“, initiiert durch die öffentliche Bücherei Hausleiten; gebrauchte Telefonzelle von A1 Mit Unterstützung der Marktgemeinde Hausleiten und der Folienfirma Wagner hergerichtet[9]	2016	48.39337	16.10266					NÖ	
de.wiki_in_%C3%96sterreich	Hausleiten	Schmidastraße 1	Flaschenkühlschrank	„Der große Büchertauschkasten“, initiiert durch die öffentliche Bücherei Hausleiten; ehemaliger Flaschenkühlschrank der Firma Inführ Stockerau[9]	2016	48.39103	16.10582					NÖ	
de.wiki_in_%C3%96sterreich	Hausleiten, Seitzersdorf-Wolfpassing	Schloßstraße 15	Haushaltskühlschrank	„Der kleine Büchertauschkasten“, initiiert durch die öffentliche Bücherei Hausleiten; ehemaliger Haushaltskühlschrank aus Privatbesitz. Dieser Büchertauschkasten wurde im Februar beim ASZ (Schmidastr. 1) aufgestellt. Im März wurde er durch den Großen Büchertauschkasten (s. u.) ersetzt. Der kleine Büchertauschkasten steht jetzt beim Kindergarten 1 in der KG Seitzersdorf-Wolfpassing.[9]	2016	48.40979	16.10582					NÖ	
de.wiki_in_%C3%96sterreich	Heiligenkreuz im Wienerwald	im Gemeindeamt	Schrank	Während der Öffnungszeiten der Gemeinde bzw. Cafe Sabrina u Greisslerin Wallisch[10]	2015	48.05662	16.12959					NÖ	
de.wiki_in_%C3%96sterreich	Hinterbrühl	Beethovengasse neben der Volksschule	Telefonzelle	„Bücherzimmer“	2016	48.086269	16.247232					NÖ	
de.wiki_in_%C3%96sterreich	Hohenberg	Gemeindeamt	Telefonzelle		2016	47.908132	15.61978					NÖ	
de.wiki_in_%C3%96sterreich	Hollabrunn	Hauptplatz	Telefonzelle	Telebooking 1								NÖ	
de.wiki_in_%C3%96sterreich	Hollabrunn	Sparkassegasse 1	Telefonzelle	Telebooking 2								NÖ	
de.wiki_in_%C3%96sterreich	Hornstein	Ortsmitte 3, 7053 Hornstein	Telefonzelle	Die Bücherzelle steht gegenüber dem Haus der Generationen und wird vom Jugendgemeinderat der Marktgemeinde Hornstein betreut. Mehr dazu unter www.hornstein.at.	2019							B	
de.wiki_in_%C3%96sterreich	Kapfenberg	Wiener Straße 35a, ece	Schrank		2015							ST	
de.wiki_in_%C3%96sterreich	Karlstetten	Schlossplatz	Telefonzelle	Bücherplatzl								NÖ	
