id	title	lat	lon	address	type	open	comment	contact	bcz	digital	icontype	deactivated	deactreason	entrytype	homepage	Source
3121	X-Terminal	51.11838	9.65809	Schlossberg, Spangenberg	artwork	24/7								givebox	www.ars-natura-stiftung.de/index.php/de/kunstwerk/145?c=15&ts=22	openbookcase.org
3122	Holle(r)-Terminal	51.16374	9.7355	Wanderweg X8, bei Hessisch-Lichtenau		24/7								bookcase	www.ars-natura-stiftung.de/index.php/de/kunstwerk/121?c=31&ts=7	openbookcase.org
3123	minibieb	51.9984617	4.332691	Kapellaan, Den Hoorn		24/7								bookcase		openbookcase.org
3124	Vrije Bibliotheek	52.0530905	4.335236			24/7								bookcase	minibieb.nl/minibieb/vrije-bibliotheek-rijswijk/	openbookcase.org
3125	boekenruilkast	51.0382954	3.74465	Driesstraat 99,Ledeberg	shelf	Mo 15:30-19:00,We 14:00-17:00,Th 15:30-18:00,Sa 10:00-12:30	located in entrance hall of public library							bookcase	bibliotheekgent.wordpress.com/2013/04/02/204transitie-ledebrugge-stelt-voor-de-b[trunc]	openbookcase.org
3126	Boekenruilkast Tervuren	50.816595	4.511433	Hertenbergstraat 42, Tervuren		24/7	https://www.facebook.com/BoekenruilkastTervuren/							bookcase	users.telenet.be/noreen/Noreen/Vlaamse_boekenkasten.htm	openbookcase.org
3127	Tessas ruilbib	51.23034	4.443026	Tweemontstraat 447,Deurne		24/7	http://www.bookcrossing.com/hunt/16/1615/62817/830698							bookcase	www.facebook.com/ruilbibDeurne/	openbookcase.org
3128	Boekenruilkast	50.74955	4.516	Hoeilaartsesteenweg 56,Maleizen			bij het wijkontmoetingscentrum De Rank							givebox	www.nieuwsblad.be/cnt/blmva_02762916	openbookcase.org
3129	bibliothèque de rue	48.373959	-4.368744	place de Calvaire,Plougastel	old british telephone cell	24/7								bookcase		openbookcase.org
3130	boîte à livres	49.121534	6.172761	place de la Comédie,Metz										givebox	metz.fr/lieux/lieu-3933.php	openbookcase.org
3131	Biebolien	52.0511891	4.333294	Jozef Israëlslaan 227,Rijswijk		24/7								bookcase	minibieb.nl/minibieb/biebolien/	openbookcase.org
3132	Minibieb Hieper-de-Bieb	52.0380887	4.295441	Lange Dreef 209,Rijswijk		24/7								bookcase	minibieb.nl/minibieb/minibieb-hieper-de-bieb/	openbookcase.org
3133	t Boekenstalletje	52.026763	4.299628	Bovendijk 141.143, Den Haag		Tu-Su 9:00-17:00								bookcase	minibieb.nl/minibieb/t-boekenstalletje/	openbookcase.org
3134	Minibieb	52.030767	4.280731	Stavangerstraat,Den Haag		24/7								bookcase	minibieb.nl/minibieb/minibieb-stavangerstraat/	openbookcase.org
3135	Minibieb TokoH	52.0358415	4.267422	Muldersgaarde,Den Haag		24/7								bookcase	minibieb.nl/minibieb/minibieb-tokoh/	openbookcase.org
3136	Little Free Library Houtwijk	52.0519106	4.252517	Dr J.Presserstraat 313,Den Haag		24/7								bookcase	minibieb.nl/minibieb/little-free-library-houtwijk/	openbookcase.org
3137	Leesvoer	52.0624797	4.240014	Puccinistraat 215,Den Haag		Tu-Su 9:00-17:00								bookcase	minibieb.nl/minibieb/leesvoer/	openbookcase.org
3138	Voerde (Innogy)	51.628074	6.651283	Marktplatz, 46562 Voerde (Niederrhein)	Innogy Bücherschrank (BOKX)	24 / 7	gestiftet von der Innogy SE							bookcase	bit.ly/innogycases	openbookcase.org
3139	Medebach - Oberschledorn (Innogy)	51.249624	8.709669	Grafschafter Str. 37, 59964 Medebach – Oberschledorn	Innogy Bücherschrank (BOKX)	24 / 7	gestiftet von der Innogy SE							bookcase	bit.ly/innogycases	openbookcase.org
3140	Rheinberg (Innogy)	51.547453	6.60119	Entenmarkt, 47495 Rheinberg	Innogy Bücherschrank (BOKX)	24 / 7	gestiftet von der Innogy SE							bookcase	bit.ly/innogycases	openbookcase.org
3141	Mechernich - Kommern (Innogy)	50.612214	6.647791	Kölner Straße/Ecke Ackergasse, 53894 Mechernich Kommern	Innogy Bücherschrank (BOKX)	24 / 7	gestiftet von der Innogy SE							bookcase	bit.ly/innogycases	openbookcase.org
3144	Öffentliches Bücherregal_Culture Unlimited	47.0686148	15.439323	Schmiedgasse 26, Graz	öffentliches Bücherregal	Mo-Fr, 8-13:00	Um Literatur schmackhaft und leicht zugänglich zu machen, Kommunikation zu förde[trunc]	info@culture-unlimited.com						bookcase	culture-unlimited.com/oeffentliche-buecherregale/	openbookcase.org
3153	Egidienplatz	49.456722	11.081265	Egidienplatz Nürnberg	Bücherschrank	Rund um die Uhr								bookcase	www.buergerstiftung-nuernberg.de/projekte/eigene-projekte/oeffentliche-buechersc[trunc]	openbookcase.org
3154	A&O Hostel	49.447393	11.086292	Bahnhofstraße 13-15, 90402 Nürnberg	Regal		Im Foyer. Bookcrossing-Link: http://www.bookcrossing.com/hunt/28/3379/39542/7455[trunc]		1					bookcase		openbookcase.org
3156	Brasserie Kriebelz	52.2811514	6.100392	Dorpsstraat 59, Terwolde	Book case inside restaurant	See website	Bookcrossing release zone http://www.bookcrossing.com/hunt/10/359/72096/749326							bookcase	brasserie-kriebelz.nl/	openbookcase.org
3158	Bookhus (GC6KZF4)	54.066912	10.769563	Vogelsang, Sierksdorf										bookcase	www.geocaching.com/geocache/GC6KZF4_bookhus	openbookcase.org
3159	Bücherzelle Campingplatz Am Strande	54.093052	10.825868	Sandberger Weg 94, 23730 Neustadt in Holstein	Bücherzelle									bookcase	www.amstrande.de/index.php	openbookcase.org
3160	Bücherkiste in der Stadtbücherei Wedel	53.580748	9.705702	Rosengarten 6, Wedel		10 - 18 Uhr , Donnerstag 10 - 19 Uhr , Freitag 10 - 18 Uhr , Sonnabend  9 - 13 U[trunc]								givebox		openbookcase.org
3161	Bücherschrank im Edeka Uetersen	53.680887	9.672174			Mo. - Sa. 8-20 Uhr								bookcase		openbookcase.org
3162	Tauschregal in der VHS & Musikschule Wedel	53.573053	9.704983	ABC-Straße										bookcase		openbookcase.org
3163	Tauschbücherei am Gemeindehaus	53.760709	10.820793	Alte Dorfstraße 8, 19217 Thandorf	Telefonzelle / Phone booth	24/7		Dorfverein Thandorf e.V.						bookcase	thandorf.de/dorfverein/einzelansicht/artikel/tauschbuecherei-eroeffnet.html	openbookcase.org
3164	offener Bücherschrank Kiel	54.370262	10.140676	Kanalstraße		24/7								bookcase		openbookcase.org
3165	Bücherbaum Uelsen	52.495266	6.887808		Bücherbaum	24/7			1					bookcase	www.gn-online.de/nachrichten/video-buecherbaum-in-uelsen-178832.html	openbookcase.org
3166	Recyclingzentrum Nord in Duisburg-Röttgersbach	51.504682	6.779632	Im Holtkamp 84	Telefonzelle	Mo - Sa von 8:00 - 18:00 Uhr								bookcase	www.buergerstiftung-duisburg.de/themen/bildung/du-liest/	openbookcase.org
3167	Franz-Lenze-Platz	51.539112	6.722093	Franz-Lenze-Platz, 47178 Duisburg	Telefonzelle	Jederzeit geöffnet								bookcase	www.buergerstiftung-duisburg.de/	openbookcase.org
3168	Gundernhausener Bücherschrank	49.8714852	8.78762	Rathausstraße, Gundernhausen		24/7								bookcase		openbookcase.org
3169	Bücherregal in der Alten Schule	52.411379	10.593288	Mittelstr. 1, Wasbüttel	Bücherregal	Mo-Do, 8:30 bis 12:00 Uhr und während Veranstaltungen	In der Schulstube, ausgenommen, wenn der Raum privat vermietet ist.							bookcase	www.wasbuettel.de	openbookcase.org
3170	öffentlicher Bücherschrank Cham	49.21787	12.6664	Stadtplatz, Cham	Bücherbokx	immer 24 / 7		Stadtbibliothek Cham						bookcase	www.cham.de/Stadt-B%C3%BCrger/B%C3%BCrger/Mitteilungen/Der-B%C3%BCcherschrank-is[trunc]	openbookcase.org
3171	BücherboXX am Gymnasium Steglitz	52.456751	13.326631	Heesestr. 15, 12169 Berlin-Steglitz	Bücherzelle	24 / 7			1			1		bookcase		openbookcase.org
3172	Tauschbox Scheffelstraße	50.070972	8.234891	Scheffelstraße 12, 65187  Wiesbaden	Tauschbox	24/7	Bücher, Kleidung und mehr							bookcase		openbookcase.org
3173	Neue Straße/Wiesengrund in Veltheim (Ohe)	52.217579	10.682273	Neue Straße/Wiesengrund in Veltheim (Ohe)		24 / 7	keleines Aquarium							bookcase		openbookcase.org
3174	Bücherschrank im Biberbau	50.063231	8.224302	Sauerwiesweg Wiesbaden	Telefonzelle	Mo, Di, Do, Fr 9:00-18:00	Bücher ausleihen oder tauschen			1				bookcase	biberbau-biebrich.de/bibos-buecherkiste/	openbookcase.org
3175	Minibieb Vossebelt	52.2845642	6.152714	Vossebeltweg 22, Diepenveen	Little free library near a house	24/7	Bookcrossing release zone: http://www.bookcrossing.com/hunt/10/358/43972/819914							bookcase	minibieb.nl/minibieb/minibieb-olst-verhuist-naar-diepenveen/	openbookcase.org
3176	Kleiner Bücherschrank an der Jugendwerkstatt Roter Faden	52.342336	9.663164	Nenndorfer Str. 63, Ronnenberg-Empelde	Bücherschrank	7/24		mail@roter-faden.eu						bookcase		openbookcase.org
3177	minibieb De Lier	51.977289	4.266895	Laan van Zeestraten 4,De Lier		24/7								bookcase	minibieb.nl/minibieb/minibieb-de-lier-laan-van-zeestraten-4/	openbookcase.org
3178	Minibieb Anjer	51.976952	4.243047	Anjer 31, De Lier		24/7								bookcase	minibieb.nl/minibieb/minibieb-tevens-spelotheek-anjer/	openbookcase.org
3179	Verbindingscentrum De Fontein	52.2474852	6.214431	Fonteinkruid 61, Deventer	Book case inside a community center.	Office hours, see website	Bookcrossing release zone: http://www.bookcrossing.com/hunt/10/358/32619/798473	hanedev@hotmail.com						bookcase	www.wijkwinkeldeventer.nl/organisatie?organisatieid=172418&bron=invis2	openbookcase.org
3180	Tauschbibliothek Rissen	53.576671	9.764528	Sülldorfer Brooksweg										bookcase		openbookcase.org
3181	Offener Bücherschrank, Rewemarkt im Kaufhaus Ahrens	50.806396	8.766806	Universitätsstraße, Bushaltestelle Gutenbergstraße		Mo bis Fr. 9 - 21 Uhr								bookcase		openbookcase.org
3182	Offener Bücherschrank, Kunstverein Marburg	50.808711	8.773216	Biegenstraße, Bushaltestelle Rudolfphsplatz										bookcase		openbookcase.org
3184	Büchertausch Blankenese	53.561336	9.82756											bookcase		openbookcase.org
3185	Freie Bibliothek Suerhop	53.311493	9.84375	Buchholz, Am Moor 17		immer								bookcase		openbookcase.org
3186	Bücherschrank Steinheim	48.966107	9.278432	Friedrichstraße 8, 71711 Steinheim	Offener Bücherschrank	0.00 Uhr bis 24.00 Uhr		http://xn--brgernetzwerk-steinheim-an-der-murr-uwd.de/						bookcase	xn--brgernetzwerk-steinheim-an-der-murr-uwd.de/buecherschrank-steinheim/	openbookcase.org
3187	Bücherstrandkorb Büsum	54.127949	8.857244	Am Aufgang zum Hauptstrand, vor dem Piratenmeer (Schwimmbad)	Strandkorb	Nur im Sommerhalbjahr (April - Oktober)	Eine Initiative der Büsumer Zweitwohnungsbesitzer. Die Erlöse kommen der Jugenda[trunc]							bookcase		openbookcase.org
3190	Bücherzelle Am Alten Tore/Ecke Neue Straße	52.164495	10.536119	Am Alten Tore/Ecke Neue Straße, 38302 Woflenbüttel	Telefonzelle				1					bookcase	www.bookcrossing.com/hunt/28/967/39320/804078	openbookcase.org
3191	Bücherzelle Danziger Straße	52.171964	10.556177		Telefonzelle				1					bookcase	www.bookcrossing.com/hunt/28/967/39320/800574	openbookcase.org
3192		59.70723	30.020598				,   .    - ,   10:00  1[trunc]							bookcase	lagolovolib.ru	openbookcase.org
3193	Offener Bücherschrank Holzminden	51.828594	9.445594		Bücherschrank				1					bookcase	www.bookcrossing.com/hunt/28/967/45186/752955	openbookcase.org
3194	Öffentlicher Bücherschrank FASANERIE	48.1959562	11.515457	Trollblumenstrasse 37, 80995 München		24 Std. 7 Tage		Martin Schlieker / Dominik Langrehr						bookcase		openbookcase.org
3195	Minibieb Vorchten	52.3949717	6.100636	kerkweg 10, vorchten	Book case near a private house	24/7, but closed during winter	Bookcrossing release zone: http://www.bookcrossing.com/hunt/10/359/114397/820373							bookcase	minibieb.nl/minibieb/minibieb-vorchten/	openbookcase.org
3196	Offener Bücherschrank im Schwesterngarten	48.050015	10.492051	Lautenwirtsgässchen	Bücherschrank	Der Schwesterngarten ist von März bis Oktober von 8.00 bis 20.00 Uhr geöffnet.			1					bookcase	www.bookcrossing.com/hunt/28/3379/84734/820506	openbookcase.org
3197	Minibieb Molenweide	52.065014	4.334045	Stuwstraat, Den Haag		Tu-Su 9:00-17:00		stadsboerderij Molenweide						bookcase	minibieb.nl/minibieb/minibieb-molenweide/	openbookcase.org
3198	De Boekenwurm	52.068932	4.30578	Teniersplantsoen,Den Haag		Tu-Su 09:00-17:00								bookcase	minibieb.nl/minibieb/boekenwurm/	openbookcase.org
3199	Minibieb Woelige Stal	52.068326	4.29515	Herman Costerstraat 80,Den Haag		Tu-Su 9:00-17:00								bookcase	minibieb.nl/minibieb/minibieb-woelige-stal/	openbookcase.org
3200	BoomBieb	52.072798	4.304996	Binnendoor 32, Den Haag										bookcase	minibieb.nl/minibieb/boombieb/	openbookcase.org
3201	Direct Dutch	52.081738	4.342063	Laan van Nieuw Oost Indië 275, Den Haag										bookcase	minibieb.nl/minibieb/direct-dutch/	openbookcase.org
3202	Buiten boekenkast	52.070551	4.354607	Laan van Nieuw Oosteinde 61, Voorburg		24/7								bookcase	minibieb.nl/minibieb/buiten-boekenkast/	openbookcase.org
3203	Wiesbaden Hollerborn	50.07858	8.21611	Hollerbornstraße 5 , 65197 Wiesbaden		24/7								bookcase		openbookcase.org
3204	Leipzig-Marienbrunn (Märchenwiese)	51.306237	12.397363	An der Märchenwiese		Rund um die Uhr								bookcase		openbookcase.org
3205	Starbucks Altmarkt Dresden	51.0489482	13.738614	Starbucks, Altmarkt 7, 01067 Dresden	Regalbrett im Café	07:00 bis 20:30								bookcase	www.starbucks.de/store-locator/store/1018883/altmarkt-altmarkt-7-dresden-sn-1067[trunc]	openbookcase.org
3206	Tauschfabrik Weinbach	50.438286	8.288058	Schulstr. Weinbach	Telefonzelle	24/7								bookcase		openbookcase.org
3207	Burg Runkel	50.405105	8.155187			24/7								bookcase		openbookcase.org
3208	Öffentlicher Bücherschrank vor der Mannheimer Abendakademie	49.492495	8.47135	U1 16-19, 68161 Mannheim										bookcase		openbookcase.org
3209	Woonzorgcentrum Groote & Voorster	52.2556151	6.156003	Smedenstraat 117	Open book case in a home for the elderly. Turn right after enterng the building [trunc]	See website	Bookcrossing release zone: http://www.bookcrossing.com/hunt/10/358/32619/798918	hanedev@hotmail.com						bookcase	zorggroepsolis.nl/locaties/15/woonzorgcentrum-groote-en-voorster	openbookcase.org
3212	Camping Katzenkopf	49.825695	10.201251	Am See, Sommerach am Main	Open book case near the entrance of the toiletbuilding on the camping	See website	Bookcrossing release zone: http://www.bookcrossing.com/hunt/28/3379/89359/804806							bookcase	www.camping-katzenkopf.de/	openbookcase.org
3213	Unverpackt Trier	49.7627515	6.64918	Paulinstraße 65 Trier	Bücherregal	10-19				1				bookcase	Www.unverpackt-trier.de	openbookcase.org
3214	Cafe Momo	49.6047295	6.595676	Agritziusstrase 3 Trier	Regal	10-18	Cafe mit Mittagessen	Sina						bookcase		openbookcase.org
3215	Weilburger Bücherbox	50.483624	8.260909	Pankgrafenplatz	Bücherschrank	24/7		Freeschool Weilburg						bookcase		openbookcase.org
3216	Bücherwurm	48.01289	8.469826	St.-Gallus-Str., 78086 Brigachtal		24/7								bookcase		openbookcase.org
3217	Büchertauschvitrine Stadtbibliothek/VHS	47.8563915	12.12535	Stollstr. 1	Büchertauschvitrine	9.00-19.00 Uhr		Monika Hochmuth						bookcase	www.stadtbibliothek.rosenheim.de	openbookcase.org
3219	Offener Bücherschrank	49.218438	8.372258	Nardiniplatz		24 Stunden		Lokale Agenda 21 Stadt Germersheim						bookcase		openbookcase.org
3221	LITERATURHAUS	48.172078	11.808844	Marktplatz, 85586 Poing	Holzstandl	eigentlich rund um die Uhr	In dem kleinen Standl gibt es viel Stauraum. Die Bücher sind sogar nach Genres s[trunc]							bookcase		openbookcase.org
3222	Rodenberg	52.311719	9.356548	Amtsstraße, 31552 Rodenberg		24/7	beim Ratskeller							bookcase		openbookcase.org
3223	Bücherschrank der Stadt Langenfeld (Rheinland): Zentrum	51.102754	6.947168	am Berliner Platz, Haltestelle Berliner Platz der 785 in Richtung Lang[trunc]										bookcase	www.facebook.com/books4freelangenfeld/	openbookcase.org
3224	Olsberg (NRW)	51.354125	8.485855	Ruhrstraße 32, 59939 Olsberg, Deutschland	Bücherschrank	24 / 7								bookcase		openbookcase.org
3225	Olsberg-Bigge	51.358283	8.471199	Hauptstraße 59, 59939 Olsberg-Bigge	Bücherschrank	24 / 7								bookcase		openbookcase.org
3226	Las Palmas de Gran Canaria    Cabina telefónica reconvertida en Biblioteca Popul[trunc]	28.1172831	-15.422133	Las Palmas Calle Carvajal esquina Avenida Maritima	Cabina Telefonica									bookcase		openbookcase.org
3227	EMARP-Emp Municipal Águas Residuos Portimão	37.1352299	-8.537939	Portimão, Faro   Rua José António Marques, 17	small Box				1					bookcase		openbookcase.org
3229	Öffentliche Bücher-Bushaltesstelle	46.683448	11.121581	Algund, neben Gemeinde	Regal in der Bushaltesstelle	24/7								bookcase		openbookcase.org
3230	Meran	46.6713	11.151924	Meran Bahnhofspark	Schrank	24/7		Biblio Meran	1					bookcase		openbookcase.org
3231	Meran  Kurpark	46.666766	11.160362	Meran, Thermenpark	kleinerer Bücherschrank			Biblio Meran	1					bookcase		openbookcase.org
3232	Volksgarten  Graz	47.073365	15.427341	Graz Volksgarten	Schrank mit einigen Fächern									bookcase		openbookcase.org
3233	Bücherschrank - OBCZ Buchlade	47.9102286	13.810447	Gmunden Schiffsanlegestelle Weyer					1					bookcase		openbookcase.org
3234	Bücherzelle Thalheim	47.4367098	8.099952	Thalheim  Marktplatz	Bücherzelle									bookcase		openbookcase.org
3235	Bozen	46.4970747	11.357026	Bahnhofsallee Bozen	Schrank									bookcase		openbookcase.org
3236	Bücherregal im Erdgeschoss im Inntalcenter/Telfs	47.304983	11.070069	Telfs, Weissenbachgasse 9										bookcase		openbookcase.org
3237	Bücherregal im Hof der Wallfahrtskirche Mariastein	47.5266306	12.053589	Mariastein  Wallfahrtsskirche	Bücherregal				1					bookcase		openbookcase.org
3238	Volkshochschule Innsbruck	47.2667675	11.391967	Marktgraben  10 Innsbruck	Bücherregal				1					bookcase		openbookcase.org
3239	Die Bäckerei - Kulturbackstube/Innsbruck	47.2688377	11.404819	Innsbruck, Dreiheiligenstaße 21a	Bücherregal				1					bookcase		openbookcase.org
3240	Bücherzelle  Trins	47.084065	11.41805	Trins, Dorfplatz	Bücherzelle			Jugendforum						bookcase		openbookcase.org
3241	Büchercafe    Cafe & Bistro Kimm/Stumm-Zillertal	47.29201755	11.885848	Stumm Dorfstraße 30	Bücherschrank			http://www.hotel-tipotsch.at/restaurant/						bookcase		openbookcase.org
3242	Büchertelefonzelle Burgkirchen	48.2030339	13.099118	Burgkirchen Kirchenplatz	Büchertelefonzelle									bookcase		openbookcase.org
3243	Bücherregal Hallstatt	47.5621865	13.648584	Hallstatt	Regal		den genauen Standort weiß ich nicht mehr // Ergänzung 2 Jahre später von anderem[trunc]							bookcase		openbookcase.org
3244	Udos Cafe -  Bücherständer/Kufstein	47.582836	12.168618	Kufstein Unterer Stadtplatz 6	.....				1					bookcase		openbookcase.org
3245	Warendorf	51.95246615	7.986774	Münsterstraße 21, 48231 Warendorf	Bücherschrank	immer								bookcase		openbookcase.org
3246	Bücherparklet Oststadt Reutlingen	48.492158	9.223747	Charlottenstraße 72, Reutlingen	Parklet mit Regalen	24/7	Ein Parklet ist ein Objekt in der Größe eines Parkplatzes, das diesen [trunc]	Stadtverwaltung Reutlingen				1	Existiert nicht mehr	bookcase		openbookcase.org
3247	Book2Go	48.343898	16.328843	Bahnhofsplatz 1, Korneuburg	öffentliche Bücher-Telefonzelle	täglich 0-24 h								bookcase		openbookcase.org
3248	Book2Go	48.343719	16.3332	Hauptplatz, Korneuburg	öffentliche Büchertelefonzelle	täglich 0-24 h								bookcase		openbookcase.org
3249	Book2Go	48.346379	16.336251	Bankmannring 21, Korneuburg	öffentliche Büchertelefonzelle	täglich 0-24 h								bookcase		openbookcase.org
3250	Bushaltestelle / Telgte Bassfeld	51.98266	7.78737											bookcase		openbookcase.org
