Source	Ort	Lage	Typ	Anmerkung	Seit	lat	lon	PLZ	Stadtbezirk	Land	BL	Kanton
de.wiki_in_Schleswig-Holstein	Jersbek, Kreis Stormarn	53° 44' 28" N, 10° 13' 17" OInnenhof des Gemeindezentrums an der Langenreihe 1	Bücherschrank	Bücherschrank im Innenhof des Gemeindezentrums, ein weiterer Bücherschrank steht im Bushaltehäuschen an der Dorfstraße im Ortsteil Klein Hansdorf[23]	Aug. 2020	53.741111	10.221389					
de.wiki_in_Schleswig-Holstein	Kaltenkirchen, Kreis Segeberg	Bahnhof der AKN Eisenbahn, Eingang Holstenplatz	Metallschrank	Initiative der Stadtbibliothek, inhaltlicher Schwerpunkt Belletristik[24][25]	Aug. 2015							
de.wiki_in_Schleswig-Holstein	Kiel	Zastrowstraße 12 am Schützenpark	Bücherschrank	private Initiative	Juli 2020							
de.wiki_in_Schleswig-Holstein	Lauenburg/Elbe, (Unterstadt), Kreis Herzogtum Lauenburg	53° 22' 13" N, 10° 33' 13" OElbstraße 64	kleiner Bücherschrank	Bücherbude Lauenburger Altstadt		53.37034	10.55364					
de.wiki_in_Schleswig-Holstein	Lübeck	Holstentorplatz 1–5	Bücherregal	Initiative eines Ver.di-Mitglieds, im Foyer des Gewerkschaftshauses, zugänglich zu dessen Öffnungszeiten[26]								
de.wiki_in_Schleswig-Holstein	Lübeck-Buntekuh	Korvettenstraße, auf dem Platz vor dem  Familienzentrum (Korvettenstr. 64 a)	zweiseitiger Holzschrank, gebaut von den gemeinnützigen Marli-Werkstätten, baugleich den Schränken in St. Lorenz und St. Jürgen	Initiative des Anwohner-Vereins Buntekuh, finanziert von der Sparkassenstiftung der Sparkasse zu Lübeck[27]	Dez. 2020							
de.wiki_in_Schleswig-Holstein	Lübeck-Hochschulstadtteil	53° 49' 57" N, 10° 41' 39" Oam Carlebach-Park, vor dem Awo-Servicehaus, Paul-Ehrlich-Straße 5	baugleich den Bücherschränken in St. Lorenz und St. Jürgen	Initiative der AWO	8. Apr. 2015	53.8324853	10.6940482					
de.wiki_in_Schleswig-Holstein	Lübeck-St. Gertrud	53° 51' 51" N, 10° 43' 12" OMarli, Kaufhof, vor dem Café Sachau	Metallschrank, gebaut in der Justizvollzugsanstalt Lübeck	Initiative des SPD-Ortsvereins[28]	8. Juni 2015	53.864232	10.7200275					
de.wiki_in_Schleswig-Holstein	Lübeck-St. Gertrud	Ecke Curtiusstraße/Rathenaustraße	Regal	offenes Holzregal vor dem Heinrich-Gaedertz-Stift am Rande des Lübecker Stadtparks								
de.wiki_in_Schleswig-Holstein	Lübeck-St. Gertrud	Heiligen-Geist-Kamp (Bundesstraße 75), Höhe Zwinglistraße 26	Regal	einfaches Holzregal, wetterseitig mit Plane verkleidet								
de.wiki_in_Schleswig-Holstein	Lübeck-St. Jürgen	53° 51' 4" N, 10° 41' 16" OSt.-Jürgen-Ring 34/Ecke Kronsforder Allee	Kultur Kiste, zwei Bücherschränke an ehemaligem Kiosk	private Initiative	Aug. 2016	53.85123	10.6879					
de.wiki_in_Schleswig-Holstein	Lübeck-St. Jürgen	53° 51' 58" N, 10° 42' 12" OPelzerstraße/Ecke Wakenitzufer	baugleich dem Schrank Hansering 20b	private Initiative[29]	Okt. 2013	53.8661151	10.7034431					
de.wiki_in_Schleswig-Holstein	Lübeck-St. Jürgen	Ecke Sophienstraße/Kastorpstraße, Nähe Gesundheitsamt und Kanal	einfaches Regal ohne Türen oder Klappen	unbekannt	unbekannt							
de.wiki_in_Schleswig-Holstein	Lübeck-St. Jürgen	vor dem Gemeinschaftshaus Nachtigallensteg 25	rotlackierte Telefonzelle	Initiative des Vereins Gemeinschaftshaus Nachtigallensteg	unbekannt							
de.wiki_in_Schleswig-Holstein	Lübeck-St. Lorenz	53° 51' 29" N, 10° 39' 51" Ovor dem Stadtteilhaus im Hansering 20b	Schrank aus beschichtetem Sperrholzmit Acrylglasscheiben,finanziert von Christian Dräger, gebaut in den Marli-Werkstätten[30]	private Initiative[31]	23. Okt. 2012	53.858158	10.6640647					
de.wiki_in_Schleswig-Holstein	Lübeck-St. Lorenz Nord	53° 53' 6" N, 10° 40' 56" OSchwartauer Allee 221	Kinderbücherschrank	betrieben vom Lübecker Kinderschutzbund[32]	Mai 2018	53.88513	10.68219					
de.wiki_in_Schleswig-Holstein	Lübeck-Travemünde	53° 57' 48" N, 10° 52' 19" OFehlingstraße 47	Bücherkiste	Initiative einer Anwohnerin[33]	Mai 2016	53.9632555	10.8720372					
de.wiki_in_Schleswig-Holstein	Lübecker Altstadt	St.-Annen-Straße, Chorseite der Ägidienkirche	Holzschrank	private Initiative	Sep. 2020							
de.wiki_in_Schleswig-Holstein	Lübecker Altstadt (Engelshof)	53° 52' 18" N, 10° 41' 11" OEngelsgrube 38/42	kleines Bücherregal			53.87171	10.68649					
de.wiki_in_Schleswig-Holstein	Meldorf, Kreis Dithmarschen	54° 5' 21" N, 9° 4' 26" Ohinter Zingelstraße 2	Blechschrank			54.0891222	9.07386388888889					
de.wiki_in_Schleswig-Holstein	Neumünster	Klosterstraße 12im Empfangsbereich des Theaters	Bücherschrank	Aapen Böökerschapp, nach einer Idee von Birgitt Jürs vom Förderverein der Niederdeutschen Bühne mit Büchern, Hörbüchern und Musik-CDs ausschließlich in niederdeutscher Sprache; vier Euro Leihgebühr sind an den Förderverein zu entrichten; geöffnet bei allen Veranstaltungen in der NBN-Studio-Bühne[34]	Okt. 2016							
de.wiki_in_Schleswig-Holstein	Norderstedt-Glashütte, Kreis Segeberg	53° 42' 1" N, 10° 2' 50" OBücherfenster Grüner Weg	Bücherfenster	privat betreut		53.7003381	10.0473189					
de.wiki_in_Schleswig-Holstein	Norderstedt, Kreis Segeberg	53° 42' 30" N, 9° 59' 40" ORathausallee 50	Telefonzelle mit LED-Innenbeleuchtung	Idee engagierter Bürger, betreut durch die Stadtbücherei, zugänglich während der Öffnungszeit der Rathauspassage	Apr. 2015	53.708317	9.994383					
de.wiki_in_Schleswig-Holstein	Norderstedt, Kreis Segeberg	53° 42' 46" N, 10° 1' 8" OBücherbox Stadtpark	Bücherbox	betreut durch ein kommunales Gebrauchtwarenkaufhaus, zugänglich während der Öffnungszeiten des Stadtparks	Mai 2015	53.7127021	10.0189136					
de.wiki_in_Schleswig-Holstein	Norderstedt, Kreis Segeberg	53° 42' 56" N, 10° 0' 16" OGrootkoppelstraße	Stahlschrank	private Initiative	Mai 2013	53.71545	10.00451					
de.wiki_in_Schleswig-Holstein	Oldendorf, Kreis Steinburg	Auf dem Grundstück Am Spielplatz 11	Holzschrank	private Initiative, auf Privatgrundstück[35]	Juni 2020							
de.wiki_in_Schleswig-Holstein	Oststeinbek, Kreis  Stormarn	Möllner Landstraße/Ecke Twiete	Telefonzelle	durchgehend geöffnet								
de.wiki_in_Schleswig-Holstein	Owschlag, Kreis Rendsburg-Eckernförde	Im Eingang des Dorfgemeinschaftshauses	Bücherregal									
de.wiki_in_Schleswig-Holstein	Plön, Kreis Plön	54° 9' 34" N, 10° 25' 21" OTourist-Information im Bahnhof Plön	Bücherregal	[36]	Okt. 2014	54.159479	10.422562					
de.wiki_in_Schleswig-Holstein	Pommerby Kreis Schleswig-Rendsburg	54° 45' 43" N, 9° 56' 43" ONiebyer Straße (Parkbucht)	Telefonzelle	Bücherwelle	Juni 2015	54.76192	9.9454					
de.wiki_in_Schleswig-Holstein	Ratekau-Sereetz	53° 55' 13" N, 10° 44' 1" OSchwartauer Str. 4	Telefonzelle	„Sereetzer Bücherbox“ in der Ratekauer Dorfschaft Sereetz, Initiative des Dorfvorstands, durchgehend geöffnet und beleuchtet	Nov. 2020	53.920252	10.733746					
de.wiki_in_Schleswig-Holstein	Reinbek, Kreis Stormarn	53° 30' 36" N, 10° 14' 28" OHamburger Straße 41	Glas-Regal im Erdgeschoss	im Krankenhaus Reinbek St. Adolf-Stift, im Erdgeschoss neben dem Haupttreppenhaus, für Patienten und Mitarbeitende	Juli 2018	53.51006	10.24116					
de.wiki_in_Schleswig-Holstein	Reinfeld, Kreis Stormarn	Paul-von-Schoenaich-Straße am Eingang zum Kalthöfer Park, gegenüber der Matthias-Claudius-Kirche	Telefonzelle	Bücherzelle mit Innenbeleuchtung, aufgestellt von der Wählerinitiative (W!R) Reinfeld und der Initiative Pro Park des Kalthöfer Parks[37]	Jun./Jul. 2018							
de.wiki_in_Schleswig-Holstein	Rellingen-Egenbüttel	Privatgrundstück am Halstenbeker Weg 48	Holzhütte	„Egenbütteler Bücherschrank“[38], Musterhütte von einem Baumarkt zur Verfügung gestellt; auf dem Privatgrundstück des Initiators, geöffnet täglich von 8 bis 20 Uhr[39][40][41]	21. Sep. 2012							
de.wiki_in_Schleswig-Holstein	Rendsburg		Birkenstämme	„Bücherwald“ genanntes Projekt, beim Mittsommerfest 2014 im Nordkolleg Rendsburg von einer FSJlerin  der Akademie für Kulturelle Bildung vorgestellt; Stahlkästen mit Acrylscheiben in Aussparungen von  drei Birkenstämmen[42]	21. Juni 2014							
de.wiki_in_Schleswig-Holstein	Rethwisch-Treuholz, Kreis Stormarn	Bushaltestelle Alter Bahnhof, Treuholzer Straße in Höhe Hausnummer 23	Holzschrank mit Türen in Buswartehaus	Betreuung durch Anwohner[43]	unbekannt							
de.wiki_in_Schleswig-Holstein	Riepsdorf Ortsteil GosdorfKreis Ostholstein	vor dem Haus Bäderstraße 5, neben Bushaltestelle und Feuerwehrgerätehaus	Telefonzelle	initiiert von der Bürgerinitiative „Wir in Riepsdorf“ (WiR)[44]	2018							
de.wiki_in_Schleswig-Holstein	Schleswig-Friedrichsberg	54° 30' 10" N, 9° 32' 30" OFriedrichstraße 52	Telefonzelle	Schleswigs zweite zum öffentlichen Bücherschrank umgewandelte Telefonzelle („Bücherbahnhof“), restauriert von der Initiative Bürger machen mit e. V., bestückt mit überschüssigen Büchern des „Bökerschapps“ am Stadtweg; Nutzungsbedingungen in deutscher und dänischer Sprache, betreut von Anwohnern[46]	9. Nov. 2014	54.50265	9.541717					
de.wiki_in_Schleswig-Holstein	Schleswig, Kreis Schleswig-Flensburg	54° 30' 59" N, 9° 33' 41" OStadtweg, Höhe Hausnummer 56	Telefonzelle	Schleswigs erster Bücherschrank („Bökerschapp“) in einer umfunktionierten Telefonzelle[45]	13. Apr. 2014	54.516283	9.561367					
de.wiki_in_Schleswig-Holstein	Schönberg, Kreis Plön	Wrömmelsberg 3	Holzregale	Tauschregale in einem Hofcafé, täglich außer mittwochs von 14–17 Uhr geöffnet. Hörbücher nur im Tausch	2008							
de.wiki_in_Schleswig-Holstein	Schrevendorf	54° 21' 58" N, 10° 16' 28" OSchrevendorf 13	Bücherschrank	Bücherschrank in der „Schrevendorfer Milchkanne“, einem kleinen Hofladen in Probsteierhagen.		54.366131	10.274454					
de.wiki_in_Schleswig-Holstein	Schwarzenbek, Kreis Herzogtum Lauenburg	Grund- und Regionalschule Nordost	Bücherhaus	umgezogen vom Familienzentrum[47]	2016							
de.wiki_in_Schleswig-Holstein	Schwentinental-Klausdorf	54° 18' 31" N, 10° 12' 52" ODorfstraße Höhe Dorfplatz	Telefonzelle	Die Bücherbox, Stadt Schwentinental	2015	54.30855	10.21455					
de.wiki_in_Schleswig-Holstein	Seedorf (Lauenburg)	53° 37' 10" N, 10° 52' 11" OSeedorfer Dorfstraße[48]	Holzschrank mit Glasscheibe	neben der Drescherremise	2017	53.619557	10.869693					
de.wiki_in_Schleswig-Holstein	Seester, Kreis Pinneberg	Dorfstraße 43, vor der Grundschule	Holzschrank in einer als Bushaltestelle genutzten ehemaligen Garage	auf Initiative der Gemeinde Seester; barrierefreier Zugang	2010							
de.wiki_in_Schleswig-Holstein	Tornesch, Kreis Pinneberg	Esinger Straße 3	Holzregale	Torneschs erster öffentlicher Bücherschrank, gespendet vom interkulturellen Verein Tornescher Allerlei (ToAll), zwei Regale im  Edeka-Markt Kampmann zwischen Bäcker und Postannahmeneben dem Bistro-Bereich.[49][50]	Sep. 2012							
de.wiki_in_Schleswig-Holstein	Trappenkamp, Kreis Segeberg	54° 2' 21" N, 10° 12' 59" OSudetenplatz	Holzhaus	„Trappenkamper Bücherschrank“, tagsüber geöffnet, von der Gemeinde von einer Galerie angekauft, gesponsert von einem Architekturbüro, gestaltet von Jugendlichen unter Anleitung eines Kunststudenten[51][52]	25. Juli 2014	54.03917	10.21647					
de.wiki_in_Schleswig-Holstein	Trappenkamp, Kreis Segeberg	Gablonzer Straße 42	Bücherhaus	Angebot für Kinder im Grundschulalter, auf dem Schulhof der Grundschule Trappenkamp mit Förderzentrumsteil, bis 2017 Dr. Gerlich-Schule[53][54]	2015							
de.wiki_in_Schleswig-Holstein	Weddelbrook, Kreis Segeberg	53° 53' 58" N, 9° 49' 32" OSchulstraße 19	Telefonzelle	„Tauschbörse“ auf dem Campingplatz Vogelzunge		53.899527	9.825661					
de.wiki_in_Schleswig-Holstein	Zarpen, Kreis Stormarn	53° 52' 18" N, 10° 31' 6" OGrundstück der DRK-Kindertagesstätte, Hauptstraße 62	Telefonzelle	initiiert von der Freien Kommunalen Wählervereinigung (FKW) Zarpen, seit einem Fall von Vandalismus im Oktober 2020 nachts verschlossen[55]	Apr. 2018	53.871624	10.518242					
de.wiki_in_Stuttgart	Botnang	 Klinglerstraße 7	Bücherregal	Bezirksrathaus Botnang, Erdgeschoss	Aug. 2014	48.7780327782641	9.13148543007211					
de.wiki_in_Stuttgart	Feuerbach	 Klagenfurter Straße 31	Bücherschrank	Bücherschrank an der Ecke Klagenfurter Straße/Stuttgarter Straße am Hirschbrunnen[1]	Apr. 2019	48.8088858470868	9.15824550729469					
de.wiki_in_Stuttgart	Giebel	 Ernst-Reuter-Platz 3	Bücherschrank	Bücherschrank Giebel[2]		48.803563	9.091495					
de.wiki_in_Stuttgart	Hedelfingen	 Hedelfinger Straße 163	Bücherregal	Bürgerhaus Hedelfingen; Nur während der Öffnungszeiten zugänglich.[2]		48.759897	9.254584					
de.wiki_in_Stuttgart	Heumaden	 Bildäckerstraße 2, Dorfplatz	Bücherregal	Büchertauschbörse, Öffentliches Bücherregal Heumaden[2][3][4]	2010	48.746158	9.232528					
de.wiki_in_Stuttgart	Hofen	,Kelterplatz Hofen	Bücherzelle	Telefonzelle als öffentlicher Bücherschrank auf dem Kelterplatz[5]	5. Juli 2014	48.8358614313675	9.22479336395359					
de.wiki_in_Stuttgart	Mitte	 Baustraße Stuttgart 21	Bücherschrank	am Bahnhof[2]		48.785503447117	9.1836422681808					
de.wiki_in_Stuttgart	Mitte	 Rotebühlplatz 20C	Bücherschrank	Büchertauschstelle[2]		48.775529256214	9.1724923253059					
de.wiki_in_Stuttgart	Mitte	 Rotebühlplatz 28	Bücherregal	Rotebühlzentrum / VHS direkt am Rotebühlplatz. Während der Öffnungszeiten der VHS Rotebühlzentrum zugänglich.[2]		48.77512	9.171095					
de.wiki_in_Stuttgart	Mitte	 Schützenplatz	Bücherschrank	Selbstgebauter Bücherschrank am Schützenplatz im Kernerviertel. Der Bücherschrank wird vom Nachbarschaftsverein Casa Schützenplatz e.V. betreut und wurde zuletzt im Mai 2020 erweitert.[7]	2016	48.781712	9.19048					
de.wiki_in_Stuttgart	Mitte	 Theodor-Heuss-Straße 4	Bücherschrank	Stuttgart - OBCZ 1[2]		48.777941	9.174362					
de.wiki_in_Stuttgart	Mitte	,Schloßstraße 28	Bücherschrank	Rechts vor dem Eingang der Gaststätte Schlesinger[6] – Derzeit geschlossen (Stand: 23.1.2021), möglicherweise wegen des durch die Corona-Pandemie bedingten Lockdowns.		48.7790462569912	9.17366198483655					
de.wiki_in_Stuttgart	Möhringen	 Filderbahnplatz 23	Bücherregal	Bahnhofshäuschen am U-Bahnhof Möhringen[2]		48.73027778	9.146944					
de.wiki_in_Stuttgart	Mühlhausen	, Schirmerstraße 44	Telefonzelle	Private Bücher-Tausch-Zelle in Mühlhausen[8]	Mai 2020	48.8458198354575	9.23544565375004					
de.wiki_in_Stuttgart	Nord	 Heilbronner Straße 133	Bücherschrank	Bücherschrank St. Georg[2]		48.7968923381	9.18201684952					
de.wiki_in_Stuttgart	Nord	 Mailänder Platz 7	Bücherschrank	Bücherschrank Stuttgart / Mailänder Platz[2]		48.7909588973	9.18336331844					
de.wiki_in_Stuttgart	Ost	 Ostendstraße 67	Bücherschrank	OBCZ Stuttgart Ost - Astoria[2]		48.785322	9.208506					
de.wiki_in_Stuttgart	Plieningen-Hohenheim	 Wollgrasweg 6	Bücherregal	Bücherschrank Polizeiposten Plieningen,[2] vor Eingang Bezirksrathaus Plieningen-Birkach		48.710278	9.203056					
de.wiki_in_Stuttgart	Stammheim	Freihofplatz	Bücherschrank	Bücherschrank auf dem Freihofplatz, nähe Bezirksrathaus	26. März 2021							
de.wiki_in_Stuttgart	Untertürkheim	 Widdersteinstraße 22	Telefonzelle	Untertürkheimer Bücherzelle;[2] barrierefreier Zugang in der Fußgängerzone; Bürgerinitiative „Bunt statt grau“[9]	Dez. 2014	48.78075	9.253242					
de.wiki_in_Stuttgart	Vaihingen	 Honigwiesenstraße 41	Bücherschrank	Baumbibliothek Stuttgart-Vaihingen 2/2[2]		48.732697	9.094062					
de.wiki_in_Stuttgart	Vaihingen	 Nobelstraße	Bücherschrank	HdM\Lernwelt[2]		48.7422527409	9.10045623779					
de.wiki_in_Stuttgart	Vaihingen	 Zürnstraße 2	Bücherschrank	Baumbibliothek Stuttgart-Vaihingen 1/2[2]		48.732499	9.09977					
de.wiki_in_Stuttgart	Vaihingen-Dachswald	Knappenweg 95	Bücherschrank	Privater Bücherschrank Dachswald	Aug. 2020							
de.wiki_in_Stuttgart	Wangen	Wangener Marktplatz 1	Telefonzelle	Zwei öffentliche Bücherboxen, gespendet von den Mattenspringern der  SportKultur Stuttgart [10]	Nov. 2020	48.771668	9.244929					
de.wiki_in_Stuttgart	Weilimdorf-Bergheim	 Ernst-Reuter-Platz 3	Bücherschrank	Bücherschrank Giebel[2]	14. Juni 2016	48.803563	9.091495					
de.wiki_in_Stuttgart	West	 Reinsburgstraße 56, im Hof des ZSL	Telefonzelle	öffentlich zugängliche Bücherzelle, errichtet im Rahmen der Veranstaltungsreihe „Bunter Kulturwinter 2017/2018“, gefördert von der Aktion Mensch, eine Initiative des ZSL Stuttgart – Beratungsstelle für Menschen mit Behinderung	Apr. 2018	48.7698370376677	9.16403187230094					
de.wiki_in_Th%C3%BCringen	–	–	Regal	in allen Zügen der Erfurter Bahn, zugänglich für alle Mitreisenden								
de.wiki_in_Th%C3%BCringen	Bad Liebenstein	Friedenskirche	Büchertisch	Initiator: Kirchenkreis, für Kurpatienten	2010	50.8161	10.3563					
de.wiki_in_Th%C3%BCringen	Bottendorf		Telefonzelle			51.305833	11.402222					
